partType,name,image,url,sizeType,storageType,brand,socket,speed,coreCount,threadCount,power,VRAM,resolution,size,space,productId,precio_ficticio,price_category
storage,"Intel D3-S4510 7.68 TB 2.5"" Solid State Drive (SSDSC2KB076T801)",https://m.media-amazon.com/images/I/31SZwnDlkwL.jpg,https://pcpartpicker.com/product/dWjNnQ/intel-d3-s4510-768-tb-25-solid-state-drive-ssdsc2kb076t801,,SATA,,,,,,,,,,2000.0,13161,130.7862387514935,barato
motherboard,Gigabyte Z590I VISION D Mini ITX LGA1200 Motherboard (Z590I VISION D),https://cdna.pcpartpicker.com/static/forever/images/product/e75e4ef82336c8f4dea8836ccc8ed480.256p.jpg,https://pcpartpicker.com/product/GXPQzy/gigabyte-z590i-vision-d-mini-itx-lga1200-motherboard-z590i-vision-d,ITX,,Intel,LGA 1200,,,,,,,,,8135,63.009162718235686,barato
psu,Kingwin STR-500 500 W 80+ Platinum Certified Semi-modular Fanless ATX Power Supply (STR-500),https://m.media-amazon.com/images/I/51zPtBO6BSL.jpg,https://pcpartpicker.com/product/Jfbp99/kingwin-power-supply-str500,ATX,,,,,,,500.0,,,,,9910,322.016624891359,muy caro
storage,"Toshiba MQ01ABF050M 500 GB 2.5"" 5400 RPM Internal Hard Drive (MQ01ABF050M)",https://cdna.pcpartpicker.com/static/forever/images/product/6413cfdaa44f6b64814585e0964235de.256p.jpg,https://pcpartpicker.com/product/y2HRsY/toshiba-500-gb-25-5400rpm-internal-hard-drive-mq01abf050m,,HDD,,,,,,,,,,500.0,13298,103.80609433355094,barato
psu,EVGA 450 W3 450 W 80+ Certified ATX Power Supply (100-W3-0450-K1),https://cdna.pcpartpicker.com/static/forever/images/product/087891201c65c35758d329677b61fa20.256p.jpg,https://pcpartpicker.com/product/jgjNnQ/evga-450-w3-450-w-80-certified-atx-power-supply-100-w3-0450-k1,ATX,,,,,,,450.0,,,,,9706,62.31563108901871,barato
storage,"Seagate Momentus 7200.4 250 GB 2.5"" 7200 RPM Internal Hard Drive (ST9250410AS)",https://images-na.ssl-images-amazon.com/images/I/51CEdcOrpAL.jpg,https://pcpartpicker.com/product/4mMFf7/seagate-internal-hard-drive-st9250410as,,HDD,,,,,,,,,,250.0,13249,131.22020130043148,barato
gpu,GALAX (1-click OC) GeForce RTX 3070 Ti 8 GB Video Card (37ISM6MD4COC),https://m.media-amazon.com/images/I/41851DPCchL.jpg,https://pcpartpicker.com/product/FckWGX/galax-geforce-rtx-3070-ti-8-gb-1-click-oc-video-card-37ism6md4coc,,,NVIDIA,,,,,300.0,8.0,1440p,,,4322,570.9675140486713,caro
storage,"Hitachi HDS723020BLA642 2 TB 3.5"" 7200 RPM Internal Hard Drive (0f12115)",https://images-eu.ssl-images-amazon.com/images/I/41osj5m2FZL.jpg,https://pcpartpicker.com/product/qNcMnQ/hitachi-deskstar-200gb-35-7200rpm-internal-hard-drive-0f12115,,HDD,,,,,,,,,,2000.0,13926,95.49954177185955,barato
storage,"Angelbird WRK XT 1 TB 2.5"" Solid State Drive (SSDWRKXT1TB)",https://cdna.pcpartpicker.com/static/forever/images/product/ab32724d7a2ac90a076454bef4c8696a.256p.jpg,https://pcpartpicker.com/product/yKWBD3/angelbird-wrk-xt-1-tb-25-solid-state-drive-ssdwrkxt1tb,,SATA,,,,,,,,,,1000.0,12981,409.6078177521099,caro
gpu,Gigabyte GAMING OC Radeon RX 6950 XT 16 GB Video Card (GV-R695XTGAMING OC-16GD),https://cdna.pcpartpicker.com/static/forever/images/product/128fe213344e4dfff4257ed0b7c4b98e.256p.jpg,https://pcpartpicker.com/product/7qfnTW/gigabyte-radeon-rx-6950-xt-16-gb-gaming-oc-video-card-gv-r695xtgaming-oc-16gd,,,AMD,,,,,350.0,16.0,4K,,,5367,438.0249989429053,intermedio
storage,"Samsung 870 QVO 1 TB 2.5"" Solid State Drive (MZ-77Q1T0B/AM)",https://cdna.pcpartpicker.com/static/forever/images/product/29b838814626cac9b060a2d2c0a293cd.256p.jpg,https://pcpartpicker.com/product/37FKHx/samsung-870-qvo-1-tb-25-solid-state-drive-mz-77q1t0bam,,SATA,,,,,,,,,,1000.0,12878,76.3854822772441,barato
psu,Thermaltake Toughpower DPS G 1050 W 80+ Gold Certified Fully Modular ATX Power Supply (PS-TPG-1050DPCGUS-1),https://cdna.pcpartpicker.com/static/forever/images/product/ed258102c03257efb0016ac44a0bad3c.med.256p.jpg,https://pcpartpicker.com/product/cJvRsY/thermaltake-power-supply-pstpg1050dpcgus1,ATX,,,,,,,1050.0,,,,,11662,204.75037609141194,caro
motherboard,Gigabyte B550 AORUS ELITE AX V2 ATX AM4 Motherboard (B550AORUS ELITE AXV2),https://cdna.pcpartpicker.com/static/forever/images/product/001b11e828cffd833e978f7a0d9cf4d1.256p.jpg,https://pcpartpicker.com/product/Vb3mP6/gigabyte-b550-aorus-elite-ax-v2-atx-am4-motherboard-b550aorus-elite-axv2,ATX,,AMD,AM4,,,,,,,,,8965,125.80955263209624,barato
memory,Corsair Vengeance LPX 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory (CMK16GX4M2B3600C18),https://cdna.pcpartpicker.com/static/forever/images/product/0d7ccc6bb32c1a857bdfc56d9eb74081.256p.jpg,https://pcpartpicker.com/product/26rcCJ/corsair-memory-cmk16gx4m2b3600c18,,DDR4,,,,,,,,,16.0,,6309,69.49132285457165,barato
storage,Netac NV3000 RGB 2 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (NT01NV3000RGB-2T0-E4X),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/3BZXsY/netac-nv3000-rgb-2-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-nt01nv3000rgb-2t0-e4x,,NVME,,,,,,,,,,2000.0,12684,96.48759096564095,barato
memory,Kingston FURY Beast RGB 32 GB (1 x 32 GB) DDR5-6000 CL36 Memory (KF560C36BBEA-32),https://cdna.pcpartpicker.com/static/forever/images/product/44e7dac80e816754343a69c1b35114f5.256p.jpg,https://pcpartpicker.com/product/fnQKHx/kingston-fury-beast-rgb-32-gb-1-x-32-gb-ddr5-6000-cl36-memory-kf560c36bbea-32,,DDR5,,,,,,,,,32.0,,6799,37.28750915651135,barato
memory,G.Skill Trident Z Royal 128 GB (4 x 32 GB) DDR4-4000 CL18 Memory (F4-4000C18Q-128GTRS),https://cdna.pcpartpicker.com/static/forever/images/product/3f022d1fab33c9449528fcde94d7df8e.256p.jpg,https://pcpartpicker.com/product/RHCFf7/gskill-trident-z-royal-128-gb-4-x-32-gb-ddr4-4000-cl18-memory-f4-4000c18q-128gtrs,,DDR4,,,,,,,,,128.0,,6207,36.32410752038,barato
gpu,MSI GAMING X Radeon RX 6650 XT 8 GB Video Card (Radeon RX 6650 XT GAMING X 8G),https://m.media-amazon.com/images/I/41RnUguD9RL.jpg,https://pcpartpicker.com/product/xQQcCJ/msi-radeon-rx-6650-xt-8-gb-gaming-x-video-card-radeon-rx-6650-xt-gaming-x-8g,,,AMD,,,,,200.0,8.0,1080p/1440p,,,4993,465.9930102496338,intermedio
motherboard,MSI B350 TOMAHAWK ATX AM4 Motherboard (B350 TOMAHAWK),https://images-eu.ssl-images-amazon.com/images/I/3138dqIJFZL.jpg,https://pcpartpicker.com/product/Y4kwrH/msi-b350-tomahawk-atx-am4-motherboard-b350-tomahawk,ATX,,AMD,AM4,,,,,,,,,9080,120.1465287470714,barato
gpu,MSI RX 6900 XT 16G Radeon RX 6900 XT 16 GB Video Card (RX 6900 XT 16G),https://cdna.pcpartpicker.com/static/forever/images/product/1a19d99d9248b8099ac78a951705d143.256p.jpg,https://pcpartpicker.com/product/6NfFf7/msi-rx-6900-xt-16g-radeon-rx-6900-xt-16-gb-video-card-rx-6900-xt-16g,,,AMD,,,,,300.0,16.0,4K,,,5342,368.35232017623025,intermedio
memory,Corsair Vengeance RGB Pro 32 GB (2 x 16 GB) DDR4-2666 CL16 Memory (CMW32GX4M2A2666C16W),https://cdna.pcpartpicker.com/static/forever/images/product/cd08f65401f4265e10f18959725bdfe0.256p.jpg,https://pcpartpicker.com/product/h9QG3C/corsair-vengeance-rgb-pro-32gb-2-x-16gb-ddr4-2666-memory-cmw32gx4m2a2666c16w,,DDR4,,,,,,,,,32.0,,6373,50.97929923801929,barato
memory,Kingston FURY Beast RGB 16 GB (2 x 8 GB) DDR5-5600 CL36 Memory (KF556C36BBEAK2-16),https://cdna.pcpartpicker.com/static/forever/images/product/66f4881c06afc49f59505b61373ab096.256p.jpg,https://pcpartpicker.com/product/LbvD4D/kingston-fury-beast-rgb-16-gb-2-x-8-gb-ddr5-5600-cl36-memory-kf556c36bbeak2-16,,DDR5,,,,,,,,,16.0,,6777,63.06256985381941,barato
motherboard,ASRock Z170A-X1 ATX LGA1151 Motherboard (Z170A-X1),https://images-na.ssl-images-amazon.com/images/I/51WIRkrW%2BTL.jpg,https://pcpartpicker.com/product/9GL7YJ/asrock-motherboard-z170ax1,ATX,,Intel,LGA 1151,,,,,,,,,7627,96.29629108673419,barato
psu,EVGA SuperNOVA 1050 GS 1050 W 80+ Gold Certified Fully Modular ATX Power Supply (220-GS-1050-V1),https://cdna.pcpartpicker.com/static/forever/images/product/281dac50291f70bebc20500c913cb18b.256p.jpg,https://pcpartpicker.com/product/QG38TW/evga-supernova-1050-gs-1050-w-80-gold-certified-fully-modular-atx-power-supply-220-gs-1050-v1,ATX,,,,,,,1050.0,,,,,11647,195.89774917233234,caro
gpu,Gigabyte GAMING 8G Radeon RX 580 8 GB Video Card (GV-RX580GAMING-8GD REV2.0),https://cdna.pcpartpicker.com/static/forever/images/product/177e11b72267535ec0a6ee690120ffd9.256p.jpg,https://pcpartpicker.com/product/sZWBD3/gigabyte-radeon-rx-580-8-gb-gaming-8g-video-card-gv-rx580gaming-8gd-rev20,,,AMD,,,,,200.0,8.0,1080p,,,5029,228.7431651320402,barato
cpu,Intel Core i3-7101TE 3.4 GHz Dual-Core OEM/Tray Processor (CM8067702867061),https://m.media-amazon.com/images/I/41oucK2vBSL.jpg,https://pcpartpicker.com/product/tqX2FT/intel-core-i3-7101te-34ghz-dual-core-oemtray-processor-cm8067702867061,,,Intel,LGA 1151,3.4,2.0,4.0,50.0,,,,,2453,113.80384002731353,barato
motherboard,ASRock H510M/ac Micro ATX LGA1200 Motherboard (H510M/ac),https://cdna.pcpartpicker.com/static/forever/images/product/de7216adaf1715556cfa863eb422c949.256p.jpg,https://pcpartpicker.com/product/G3bTwP/asrock-h510mac-micro-atx-lga1200-motherboard-h510mac,ATX,,Intel,LGA 1200,,,,,,,,,8046,141.0148956788205,barato
psu,Corsair RM850x 850 W 80+ Gold Certified Fully Modular ATX Power Supply (CP-9020093-NA),https://cdna.pcpartpicker.com/static/forever/images/product/429bb130468e125f4f20d1f7e2f2600e.256p.jpg,https://pcpartpicker.com/product/7Dx9TW/corsair-power-supply-cp9020093na,ATX,,,,,,,850.0,,,,,11183,209.47395805719407,caro
gpu,Zotac GAMING Twin Edge OC White Edition GeForce RTX 3070 LHR 8 GB Video Card (ZT-A30700J-10PLHR),https://cdna.pcpartpicker.com/static/forever/images/product/0abc7c75589767934cf471a391bf3b35.256p.jpg,https://pcpartpicker.com/product/Ly92FT/zotac-geforce-rtx-3070-lhr-8-gb-gaming-twin-edge-oc-white-edition-video-card-zt-a30700j-10plhr,,,NVIDIA,,,,,300.0,8.0,1440p,,,4235,562.39174761598,caro
gpu,Asus AREZ STRIX Radeon RX VEGA 56 8 GB Video Card (AREZ-STRIX-RXVEGA56-O8G-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/afca35c3fb2ae5547d6b8994a1aa0f50.256p.jpg,https://pcpartpicker.com/product/C6tQzy/asus-radeon-rx-vega-56-8-gb-arez-video-card-arez-strix-rxvega56-o8g-gaming,,,AMD,,,,,200.0,8.0,1080p,,,5088,242.8527406351004,barato
cpu,Intel Core i9-11900K 3.5 GHz 8-Core Processor (BX8070811900K),https://cdna.pcpartpicker.com/static/forever/images/product/eb8ef73f5460ac6ad82f634b2dcf793a.256p.jpg,https://pcpartpicker.com/product/mDcG3C/intel-core-i9-11900k-35-ghz-8-core-processor-bx8070811900k,,,Intel,LGA 1200,3.5,8.0,16.0,125.0,,,,,2665,949.8266547085507,muy caro
storage,"Seagate Constellation ES 500 GB 3.5"" 7200 RPM Internal Hard Drive (ST500NM0011)",https://images-na.ssl-images-amazon.com/images/I/41boiyiiMEL.jpg,https://pcpartpicker.com/product/W3TmP6/seagate-internal-hard-drive-st500nm0011,,HDD,,,,,,,,,,500.0,13422,76.19593942489777,barato
motherboard,Asus Pro B560M-CT/CSM Micro ATX LGA1200 Motherboard (Pro B560M-CT/CSM),https://cdna.pcpartpicker.com/static/forever/images/product/93166b02860fe00d0a46f8da5688e121.256p.jpg,https://pcpartpicker.com/product/j7wypg/asus-pro-b560m-ctcsm-micro-atx-lga1200-motherboard-pro-b560m-ctcsm,ATX,,Intel,LGA 1200,,,,,,,,,7926,107.38631081373977,barato
gpu,Palit GamingPro GeForce RTX 3070 Ti 8 GB Video Card (NED307T019P2-1046A),https://cdna.pcpartpicker.com/static/forever/images/product/4db27230cea146e3929f2c55424c3f60.256p.jpg,https://pcpartpicker.com/product/2phFf7/palit-geforce-rtx-3070-ti-8-gb-gamingpro-video-card-ned307t019p2-1046a,,,NVIDIA,,,,,300.0,8.0,1440p,,,4265,629.2987349271214,caro
memory,Corsair Vengeance RGB RT 32 GB (2 x 16 GB) DDR4-3600 CL16 Memory (CMN32GX4M2Z3600C16),https://cdna.pcpartpicker.com/static/forever/images/product/18d515b5e9b6de9484ac9eb7901c119c.256p.jpg,https://pcpartpicker.com/product/cfVmP6/corsair-vengeance-rgb-rt-32-gb-2-x-16-gb-ddr4-3600-cl16-memory-cmn32gx4m2z3600c16,,DDR4,,,,,,,,,32.0,,6026,48.42795058227604,barato
storage,"Seagate IronWolf NAS 1.92 TB 2.5"" Solid State Drive (ZA1920NM10011)",https://cdna.pcpartpicker.com/static/forever/images/product/1b3fd58db13ef4f412534623731b7cf9.256p.jpg,https://pcpartpicker.com/product/Nd3H99/seagate-ironwolf-nas-192-tb-25-solid-state-drive-za1920nm10011,,SATA,,,,,,,,,,2000.0,13172,109.44763145343282,barato
motherboard,Asus ROG STRIX X370-I GAMING Mini ITX AM4 Motherboard (ROG STRIX X370-I GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/dadb5ff3ebfc0c691f69ec1d3ae6e9d9.256p.jpg,https://pcpartpicker.com/product/QKJkcf/asus-rog-strix-x370-i-gaming-mini-itx-am4-motherboard-rog-strix-x370-i-gaming,ITX,,AMD,AM4,,,,,,,,,9392,85.54669747556386,barato
storage,"TEAMGROUP T-Force Delta S RGB 500 GB 2.5"" Solid State Drive (T253TR500G3C412)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/6xwypg/teamgroup-t-force-delta-s-rgb-500-gb-25-solid-state-drive-t253tr500g3c412,,SATA,,,,,,,,,,500.0,12870,144.316421847764,barato
psu,SeaSonic SS-1250XM2 1250 W 80+ Gold Certified Fully Modular ATX Power Supply (SS-1250XM),https://cdna.pcpartpicker.com/static/forever/images/product/2f246de2ead5afc6e24064f22cdd8e0f.256p.jpg,https://pcpartpicker.com/product/Hk98TW/seasonic-power-supply-ss1250xm,ATX,,,,,,,1250.0,,,,,11778,151.051438403978,caro
storage,"Western Digital Blue 500 GB 3.5"" 7200 RPM Internal Hard Drive (WD5000AAJS)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/Vq4NnQ/western-digital-internal-hard-drive-wd5000aajs,,HDD,,,,,,,,,,500.0,13301,56.44536449231423,barato
storage,"Hitachi 7K1000.C 500 GB 3.5"" 7200 RPM Internal Hard Drive (HDS721050CLA362)",https://m.media-amazon.com/images/I/411ilFJdnmL.jpg,https://pcpartpicker.com/product/PjMFf7/hitachi-internal-hard-drive-hds721050cla362,,HDD,,,,,,,,,,500.0,13277,103.36000558512508,barato
memory,G.Skill Trident Z RGB 128 GB (4 x 32 GB) DDR4-4000 CL18 Memory (F4-4000C18Q-128GTZR),https://cdna.pcpartpicker.com/static/forever/images/product/ee2f17c440aba9ff83d0daa259958e25.256p.jpg,https://pcpartpicker.com/product/cgGnTW/gskill-trident-z-rgb-128-gb-4-x-32-gb-ddr4-4000-cl18-memory-f4-4000c18q-128gtzr,,DDR4,,,,,,,,,128.0,,6131,64.10783214168464,barato
memory,Kingston ValueRAM 1 GB (1 x 1 GB) DDR3-1066 CL7 Memory (KVR1066D3N7/1G),https://images-na.ssl-images-amazon.com/images/I/21DkmXPR9mL.jpg,https://pcpartpicker.com/product/NLNp99/kingston-memory-kvr1066d3n71g,,DDR3,,,,,,,,,1.0,,5564,31.77558325916214,barato
psu,Cooler Master MWE Bronze 550 550 W 80+ Bronze Certified ATX Power Supply (MPX-5501-ACAAB-US),https://cdna.pcpartpicker.com/static/forever/images/product/e7e044dc109f5dfa69f613682501f562.256p.jpg,https://pcpartpicker.com/product/BJndnQ/cooler-master-mwe-bronze-550-w-80-bronze-certified-atx-power-supply-mpx-5501-acaab-us,ATX,,,,,,,550.0,,,,,10040,81.06502907163605,barato
motherboard,MSI B360M BAZOOKA PLUS Micro ATX LGA1151 Motherboard (B360M BAZOOKA PLUS),https://cdna.pcpartpicker.com/static/forever/images/product/cbb4808b1a69274c44462741766ee5ca.256p.jpg,https://pcpartpicker.com/product/YsGxFT/msi-b360m-bazooka-plus-micro-atx-lga1151-motherboard-b360m-bazooka-plus,ATX,,Intel,LGA 1151,,,,,,,,,7521,80.98925880851371,barato
gpu,Inno3D Gaming OC X3 GeForce RTX 2080 SUPER 8 GB Video Card (N208S3-08D6X-1180VA24),https://cdna.pcpartpicker.com/static/forever/images/product/bfd5fb3961c3042fee05be2aed5534b8.256p.jpg,https://pcpartpicker.com/product/QJkgXL/inno3d-geforce-rtx-2080-super-8-gb-gaming-oc-x3-video-card-n208s3-08d6x-1180va24,,,NVIDIA,,,,,250.0,8.0,1080p,,,3788,316.4458659627941,intermedio
storage,Sabrent Rocket 4 Plus G 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SB-RKTG-1TB),https://cdna.pcpartpicker.com/static/forever/images/product/cbd56491c56d60d6748b408b4fe1c64a.256p.jpg,https://pcpartpicker.com/product/nfJgXL/sabrent-rocket-4-plus-g-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-sb-rktg-1tb,,NVME,,,,,,,,,,1000.0,12156,376.3917686366814,caro
cpu,AMD Phenom II X4 965 3.4 GHz Quad-Core OEM/Tray Processor (HDX965FBK4DGM),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/7rjG3C/amd-cpu-hdx965fbk4dgm,,,AMD,AM3,3.4,4.0,4.0,95.0,,,,,2796,197.85576110250776,barato
motherboard,Gigabyte X399 DESIGNARE EX ATX sTR4 Motherboard (X399 DESIGNARE EX),https://m.media-amazon.com/images/I/61RW--1rsNL.jpg,https://pcpartpicker.com/product/gWnG3C/gigabyte-x399-designare-ex-atx-tr4-motherboard-x399-designare-ex,ATX,,AMD,X399,,,,,,,,,9533,108.09862748230863,barato
storage,"Toshiba MG03SCA 1 TB 3.5"" 7200 RPM Internal Hard Drive (MG03SCA100)",https://images-na.ssl-images-amazon.com/images/I/51pbPsaNAJL.jpg,https://pcpartpicker.com/product/kFR48d/toshiba-internal-hard-drive-mg03sca100,,HDD,,,,,,,,,,1000.0,13593,51.10141448727479,barato
cpu,AMD Phenom II X4 955 Black 3.2 GHz Quad-Core Processor (HDZ955FBGIBOX),https://images-na.ssl-images-amazon.com/images/I/41m58GHIzcL.jpg,https://pcpartpicker.com/product/QJdqqs/amd-cpu-hdz955fbgibox,,,AMD,AM3,3.2,4.0,4.0,95.0,,,,,2802,199.72015434216553,barato
psu,GAMDIAS KRATOS P1 G 750 W 80+ Gold Certified Semi-modular ATX Power Supply (KRATOS P1 750G),https://cdna.pcpartpicker.com/static/forever/images/product/e88905d77d74d7fa22b979f78046d935.256p.jpg,https://pcpartpicker.com/product/KGxbt6/gamdias-kratos-p1-g-750-w-80-gold-certified-semi-modular-atx-power-supply-kratos-p1-750g,ATX,,,,,,,750.0,,,,,10953,228.4659385607087,caro
psu,Thermaltake TOUGHPOWER PF1 ARGB 1200 W 80+ Platinum Certified Fully Modular ATX Power Supply (PS-TPD-1200F3FAPU-1),https://cdna.pcpartpicker.com/static/forever/images/product/b7bb3e2fea075263ed3ba09b8790e399.256p.jpg,https://pcpartpicker.com/product/XzYQzy/thermaltake-toughpower-pf1-argb-1200-w-80-platinum-certified-fully-modular-atx-power-supply-ps-tpd-1200f3fapu-1,ATX,,,,,,,1200.0,,,,,11709,333.26304058597117,muy caro
storage,"Seagate EXOS Enterprise 16 TB 3.5"" 7200 RPM Internal Hard Drive (ST16000NM001G)",https://cdna.pcpartpicker.com/static/forever/images/product/1c27e073407b0a537a0b939afb114c42.256p.jpg,https://pcpartpicker.com/product/TYcRsY/seagate-exos-enterprise-16-tb-35-7200rpm-internal-hard-drive-st16000nm001g,,HDD,,,,,,,,,,1000.0,13610,52.49840754601319,barato
memory,G.Skill Trident Z Royal 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (F4-3200C16D-16GTRS),https://cdna.pcpartpicker.com/static/forever/images/product/a8ee4e88d64531f87c8b900443c175f7.256p.jpg,https://pcpartpicker.com/product/pyzkcf/gskill-trident-z-royal-16-gb-2-x-8-gb-ddr4-3200-memory-f4-3200c16d-16gtrs,,DDR4,,,,,,,,,16.0,,6089,43.17876083801896,barato
storage,TEAMGROUP Cardea Zero Z440 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (TM8FP7002T0C311),https://cdna.pcpartpicker.com/static/forever/images/product/9242a3c7fbe85c232866f2766e5ab8a0.256p.jpg,https://pcpartpicker.com/product/Nb2bt6/team-cardea-zero-z440-2-tb-m2-2280-nvme-solid-state-drive-tm8fp7002t0c311,,NVME,,,,,,,,,,2000.0,12470,107.4814650737595,barato
storage,"Western Digital Caviar Blue 250 GB 3.5"" 7200 RPM Internal Hard Drive (WD2500AAJB)",https://m.media-amazon.com/images/I/41Ou+QCDpIL.jpg,https://pcpartpicker.com/product/fdQypg/western-digital-internal-hard-drive-wd2500aajb,,HDD,,,,,,,,,,250.0,13245,70.09050752173766,barato
motherboard,Supermicro C9Z390-CG-IW Mini ITX LGA1151 Motherboard (MBD-C9Z390-CG-IW-O),https://cdna.pcpartpicker.com/static/forever/images/product/00c2a042ebc2deb7f2b6b06f99fe304d.256p.jpg,https://pcpartpicker.com/product/rLgzK8/supermicro-c9z390-cg-iw-mini-itx-lga1151-motherboard-mbd-c9z390-cg-iw-o,ITX,,Intel,LGA 1151,,,,,,,,,7768,62.97699197695188,barato
storage,Mushkin Tempest 2 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (MKNSSDTS2TB-D8),https://m.media-amazon.com/images/I/21KYk9hGH+L.jpg,https://pcpartpicker.com/product/TcWzK8/mushkin-tempest-2-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-mknssdts2tb-d8,,NVME,,,,,,,,,,2000.0,12521,464.47381337790637,caro
memory,Crucial Ballistix Sport XT 4 GB (1 x 4 GB) DDR3-1600 CL9 Memory (BLS4G3D169DS3),https://images-fe.ssl-images-amazon.com/images/I/412v80T5jHL.jpg,https://pcpartpicker.com/product/CT2kcf/crucial-memory-bls4g3d169ds3,,DDR3,,,,,,,,,4.0,,5645,44.73326179108866,barato
storage,"Seagate Barracuda ES.2 250 GB 3.5"" 7200 RPM Internal Hard Drive (ST3250310NS)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/YBMTwP/seagate-barracuda-es2-250-gb-35-7200rpm-internal-hard-drive-st3250310ns,,HDD,,,,,,,,,,250.0,13193,50.68019092612492,barato
gpu,GALAX EXG White (1-Click OC) GeForce RTX 3070 Ti 8 GB Video Card (37ISM6MD2HXW),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/7fpzK8/galax-geforce-rtx-3070-ti-8-gb-exg-white-1-click-oc-video-card-37ism6md2hxw,,,NVIDIA,,,,,300.0,8.0,1440p,,,4317,552.513111696489,caro
cpu,AMD Athlon II X4 630 2.8 GHz Quad-Core Processor (ADX630WFGIBOX),https://images-na.ssl-images-amazon.com/images/I/41tjrDq0v5L.jpg,https://pcpartpicker.com/product/rF6BD3/amd-cpu-adx630wfgibox,,,AMD,AM3,2.8,4.0,4.0,95.0,,,,,2750,139.3395011205512,barato
psu,Asus ROG THOR 1200P 1200 W 80+ Platinum Certified Fully Modular ATX Power Supply (ROG-THOR-1200P),https://cdna.pcpartpicker.com/static/forever/images/product/5b4d3a0c8ba785ed560565371fb5b0a6.256p.jpg,https://pcpartpicker.com/product/DnBTwP/asus-rog-thor-1200p-1200-w-80-platinum-certified-fully-modular-atx-power-supply-rog-thor-1200p,ATX,,,,,,,1200.0,,,,,11682,330.0092378350298,muy caro
storage,"Intel D3-S4520 1.92 TB 2.5"" Solid State Drive (SSDSC2KB019TZ01)",https://cdna.pcpartpicker.com/static/forever/images/product/151325dbeb59a441c8cf7c0013221036.256p.jpg,https://pcpartpicker.com/product/pfcG3C/intel-d3-s4520-192-tb-25-solid-state-drive-ssdsc2kb019tz01,,SATA,,,,,,,,,,1000.0,13044,141.0099323338697,barato
gpu,Asus STRIX GAMING GeForce RTX 3090 24 GB Video Card (ROG-STRIX-RTX3090-24G-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/2df6d540a93973f72de6571bba57e587.256p.jpg,https://pcpartpicker.com/product/4fTzK8/asus-geforce-rtx-3090-24-gb-strix-gaming-video-card-rog-strix-rtx3090-24g-gaming,,,NVIDIA,,,,,350.0,24.0,4K,,,4684,662.6301707722366,caro
